indic_ur,cities\time	2020 	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 	1989 
DE3008I,UK	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 	13 	13 	13 	13 	13 	13 	13 	13 	13 	13 	14 	: 	: 
DE3008I,UK001K2	: 	: 	: 	: 	10 	10 	: 	: 	: 	10 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	13 	: 	: 	: 	: 	13 	: 	: 	: 	: 	14 	: 	: 
DE3008I,UK002C1	: 	: 	: 	: 	8 	11 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	15 	: 	: 	: 	: 	15 	: 	: 	: 	: 	15 	: 	: 
DE3008I,UK002K1	: 	: 	: 	: 	13 	14 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK003C1	: 	: 	: 	: 	11 	10 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	14 	: 	: 	: 	: 	15 	: 	: 	: 	: 	16 	: 	: 
DE3008I,UK004C1	: 	: 	: 	: 	12 	15 	: 	: 	: 	13 b	: 	: 	14254 	: 	: 	: 	14 b	: 	: 	16 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK004K1	: 	: 	: 	: 	14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK005C1	: 	: 	: 	: 	12 	11 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	14 	: 	: 	: 	: 	15 	: 	: 	: 	: 	15 	: 	: 
DE3008I,UK006C1	: 	: 	: 	: 	16 	17 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	16 	: 	: 	: 	: 	15 	: 	: 	: 	: 	16 	: 	: 
DE3008I,UK006K2	: 	: 	: 	: 	16 	17 b	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK007C1	: 	: 	: 	: 	11 	12 	: 	: 	: 	12 b	: 	: 	13297 	: 	: 	: 	13 b	: 	: 	14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	17 	: 	: 
DE3008I,UK008C1	: 	: 	: 	: 	9 	10 	: 	: 	: 	9 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	15 	: 	: 	: 	: 	15 	: 	: 	: 	: 	16 	: 	: 
DE3008I,UK008K1	: 	: 	: 	: 	12 	13 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK009C1	: 	: 	: 	: 	11 	11 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	14 	: 	: 	: 	: 	13 	: 	: 	: 	: 	14 	: 	: 
DE3008I,UK010C1	: 	: 	: 	: 	12 	10 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	15 	: 	: 	: 	: 	17 	: 	: 	: 	: 	18 	: 	: 
DE3008I,UK011C1	: 	: 	: 	: 	12 	12 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	14 	: 	: 	: 	: 	14 	: 	: 	: 	: 	15 	: 	: 
DE3008I,UK013C1	: 	: 	: 	: 	17 	14 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	16 	: 	: 	: 	: 	16 	: 	: 	: 	: 	17 	: 	: 
DE3008I,UK013K1	: 	: 	: 	: 	16 	15 	: 	: 	: 	14 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK014C1	: 	: 	: 	: 	11 	10 	: 	: 	: 	10 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	14 	: 	: 	: 	: 	13 	: 	: 	: 	: 	15 	: 	: 
DE3008I,UK014K1	: 	: 	: 	: 	10 	10 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK016C1	: 	: 	: 	: 	15 	13 	: 	: 	: 	11 b	: 	: 	14082 	: 	: 	: 	13 b	: 	: 	13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	15 	: 	: 
DE3008I,UK017C1	: 	: 	: 	: 	7 	11 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	14 	: 	: 	: 	: 	12 	: 	: 	: 	: 	14 	: 	: 
DE3008I,UK018C1	: 	: 	: 	: 	7 	9 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	15 	: 	: 	: 	: 	16 	: 	: 	: 	: 	16 	: 	: 
DE3008I,UK019C1	: 	: 	: 	: 	12 	19 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	15 	: 	: 	: 	: 	14 	: 	: 	: 	: 	14 	: 	: 
DE3008I,UK020C1	: 	: 	: 	: 	13 	11 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	14 	: 	: 	: 	: 	14 	: 	: 	: 	: 	14 	: 	: 
DE3008I,UK021C1	: 	: 	: 	: 	10 	3 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	13 	: 	: 	: 	: 	13 	: 	: 	: 	: 	10 	: 	: 
DE3008I,UK022C1	: 	: 	: 	: 	14 	15 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	15 	: 	: 	: 	: 	16 	: 	: 	: 	: 	17 	: 	: 
DE3008I,UK023C1	: 	: 	: 	: 	18 	17 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	15 	: 	: 	: 	: 	14 	: 	: 	: 	: 	16 	: 	: 
DE3008I,UK023K1	: 	: 	: 	: 	15 	15 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK024C1	: 	: 	: 	: 	9 	7 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	13 	: 	: 	: 	: 	13 	: 	: 	: 	: 	15 	: 	: 
DE3008I,UK025C1	: 	: 	: 	: 	11 	11 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK026C1	: 	: 	: 	: 	14 	13 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK027C1	: 	: 	: 	: 	12 	13 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK027K1	: 	: 	: 	: 	15 	14 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK028C1	: 	: 	: 	: 	17 	19 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK029C1	: 	: 	: 	: 	14 	15 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK029K1	: 	: 	: 	: 	14 	12 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK030C1	: 	: 	: 	: 	17 	19 	: 	: 	: 	15 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK031C1	: 	: 	: 	: 	15 	15 	: 	: 	: 	14 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK032C1	: 	: 	: 	: 	13 	15 	: 	: 	: 	10 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK033C1	: 	: 	: 	: 	12 	10 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK034C1	: 	: 	: 	: 	8 	18 	: 	: 	: 	16 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK035C1	: 	: 	: 	: 	15 	18 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK038C1	: 	: 	: 	: 	19 	13 	: 	: 	: 	16 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK040C1	: 	: 	: 	: 	10 	12 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK041C1	: 	: 	: 	: 	8 	8 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK043C1	: 	: 	: 	: 	10 	12 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK044C1	: 	: 	: 	: 	15 	14 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK045C1	: 	: 	: 	: 	14 	11 	: 	: 	: 	16 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK046C1	: 	: 	: 	: 	7 	11 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK047C1	: 	: 	: 	: 	9 	13 	: 	: 	: 	14 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK050C1	: 	: 	: 	: 	12 	10 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK051C1	: 	: 	: 	: 	16 	9 	: 	: 	: 	15 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK052C1	: 	: 	: 	: 	8 	4 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK053C1	: 	: 	: 	: 	17 	15 	: 	: 	: 	14 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK054C1	: 	: 	: 	: 	15 	6 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK055C1	: 	: 	: 	: 	24 	20 	: 	: 	: 	17 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK056C1	: 	: 	: 	: 	17 	18 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK057C1	: 	: 	: 	: 	13 	13 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK059C1	: 	: 	: 	: 	5 	10 	: 	: 	: 	10 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK060C1	: 	: 	: 	: 	6 	18 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK061C1	: 	: 	: 	: 	7 	5 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK062C1	: 	: 	: 	: 	13 	13 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK101C1	: 	: 	: 	: 	: 	: 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK102C1	: 	: 	: 	: 	8 	8 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK103C1	: 	: 	: 	: 	15 	12 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK104C1	: 	: 	: 	: 	12 	17 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK105C1	: 	: 	: 	: 	7 	7 	: 	: 	: 	8 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK106C1	: 	: 	: 	: 	13 	11 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK107C1	: 	: 	: 	: 	11 	12 	: 	: 	: 	10 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK108C1	: 	: 	: 	: 	10 	11 	: 	: 	: 	10 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK109C1	: 	: 	: 	: 	8 	9 	: 	: 	: 	9 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK110C1	: 	: 	: 	: 	9 	11 	: 	: 	: 	10 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK111C1	: 	: 	: 	: 	13 	9 	: 	: 	: 	9 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK112C1	: 	: 	: 	: 	9 	8 	: 	: 	: 	7 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK113C1	: 	: 	: 	: 	12 	11 	: 	: 	: 	9 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK114C1	: 	: 	: 	: 	11 	13 	: 	: 	: 	8 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK115C1	: 	: 	: 	: 	12 	9 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK116C1	: 	: 	: 	: 	15 	14 	: 	: 	: 	14 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK117C1	: 	: 	: 	: 	11 	10 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK118C1	: 	: 	: 	: 	11 	11 	: 	: 	: 	9 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK119C1	: 	: 	: 	: 	9 	10 	: 	: 	: 	8 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK120C1	: 	: 	: 	: 	17 	15 	: 	: 	: 	10 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK121C1	: 	: 	: 	: 	11 	12 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK122C1	: 	: 	: 	: 	7 	5 	: 	: 	: 	7 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK123C1	: 	: 	: 	: 	7 	7 	: 	: 	: 	9 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK124C1	: 	: 	: 	: 	10 	10 	: 	: 	: 	10 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK125C1	: 	: 	: 	: 	6 	6 	: 	: 	: 	7 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK126C1	: 	: 	: 	: 	9 	11 	: 	: 	: 	10 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK127C1	: 	: 	: 	: 	11 	16 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK128C1	: 	: 	: 	: 	9 	9 	: 	: 	: 	7 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK129C1	: 	: 	: 	: 	12 	11 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK130C1	: 	: 	: 	: 	5 	4 	: 	: 	: 	6 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK131C1	: 	: 	: 	: 	5 	8 	: 	: 	: 	9 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK132C1	: 	: 	: 	: 	9 	8 	: 	: 	: 	8 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK133C1	: 	: 	: 	: 	13 	14 	: 	: 	: 	10 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK501C1	: 	: 	: 	: 	11 	11 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK502C1	: 	: 	: 	: 	13 	10 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK503C1	: 	: 	: 	: 	11 	11 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK504C1	: 	: 	: 	: 	16 	14 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK505C1	: 	: 	: 	: 	10 	13 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK506C1	: 	: 	: 	: 	14 	14 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK507C1	: 	: 	: 	: 	14 	14 	: 	: 	: 	14 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK508C1	: 	: 	: 	: 	18 	18 	: 	: 	: 	16 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK509C1	: 	: 	: 	: 	15 	15 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK510C1	: 	: 	: 	: 	18 	14 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK511C1	: 	: 	: 	: 	13 	12 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK512C1	: 	: 	: 	: 	14 	13 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK513C1	: 	: 	: 	: 	16 	13 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK514C1	: 	: 	: 	: 	17 	17 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK515C1	: 	: 	: 	: 	14 	15 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK515K1	: 	: 	: 	: 	14 	15 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK516C1	: 	: 	: 	: 	15 	15 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK517C1	: 	: 	: 	: 	16 	14 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK518C1	: 	: 	: 	: 	12 	12 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK519C1	: 	: 	: 	: 	15 	15 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK520C1	: 	: 	: 	: 	13 	13 	: 	: 	: 	11 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK520K1	: 	: 	: 	: 	12 	13 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK521C1	: 	: 	: 	: 	14 	14 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK522C1	: 	: 	: 	: 	12 	14 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK523C1	: 	: 	: 	: 	15 	15 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK524C1	: 	: 	: 	: 	13 	12 	: 	: 	: 	13 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK525C1	: 	: 	: 	: 	12 	13 	: 	: 	: 	9 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK526C1	: 	: 	: 	: 	15 	16 	: 	: 	: 	12 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK527C1	: 	: 	: 	: 	17 	19 	: 	: 	: 	14 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK528C1	: 	: 	: 	: 	8 	11 	: 	: 	: 	10 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
DE3008I,UK529C1	: 	: 	: 	: 	14 	13 	: 	: 	: 	14 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
