indic_ur,cities\time	2019 	2018 	2017 	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 	2007 	2006 	2005 	2004 	2003 	2002 	2001 	2000 	1999 	1998 	1997 	1996 	1995 	1994 	1993 	1992 	1991 	1990 
TE2028V,ES517C1	: 	20204 	: 	: 	: 	: 	: 	: 	26136 e	: 	: 	: 	: 	: 	: 	36807 e	: 	: 	34479 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES518C1	: 	31752 	: 	: 	: 	: 	: 	: 	25787 e	: 	: 	: 	: 	: 	: 	39061 e	: 	: 	36590 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES519C1	: 	19440 	: 	: 	: 	: 	: 	: 	20620 e	: 	: 	: 	: 	: 	: 	30834 e	: 	: 	25723 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES520C1	: 	21700 	: 	: 	: 	: 	: 	: 	24459 e	: 	: 	: 	: 	: 	: 	34204 e	: 	: 	25433 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES521C1	: 	15658 	: 	: 	: 	: 	: 	: 	17278 e	: 	: 	: 	: 	: 	: 	27159 e	: 	: 	24836 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES522C1	: 	12810 	: 	: 	: 	: 	: 	: 	15220 e	: 	: 	: 	: 	: 	: 	28942 e	: 	: 	26798 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES523C1	: 	15277 	: 	: 	: 	: 	: 	: 	18269 e	: 	: 	: 	: 	: 	: 	24564 e	: 	: 	26986 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES524C1	: 	19425 	: 	: 	: 	: 	: 	: 	20276 e	: 	: 	: 	: 	: 	: 	28584 e	: 	: 	23657 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES525C1	: 	15403 	: 	: 	: 	: 	: 	: 	15419 e	: 	: 	: 	: 	: 	: 	23512 e	: 	: 	22463 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES526C1	: 	18196 	: 	: 	: 	: 	: 	: 	13429 e	: 	: 	: 	: 	: 	: 	22292 e	: 	: 	20005 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES527C1	: 	10821 	: 	: 	: 	: 	: 	: 	13705 e	: 	: 	: 	: 	: 	: 	22497 e	: 	: 	18967 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES528C1	: 	17797 	: 	: 	: 	: 	: 	: 	17268 e	: 	: 	: 	: 	: 	: 	22184 e	: 	: 	21216 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES529C1	: 	14102 	: 	: 	: 	: 	: 	: 	14276 e	: 	: 	: 	: 	: 	: 	19325 e	: 	: 	21522 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES530C1	: 	15745 	: 	: 	: 	: 	: 	: 	12516 e	: 	: 	: 	: 	: 	: 	17444 e	: 	: 	15617 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES531C1	: 	22896 	: 	: 	: 	: 	: 	: 	15892 e	: 	: 	: 	: 	: 	: 	21141 e	: 	: 	21415 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES532C1	: 	13310 	: 	: 	: 	: 	: 	: 	13800 e	: 	: 	: 	: 	: 	: 	17343 e	: 	: 	16058 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES533C1	: 	22258 	: 	: 	: 	: 	: 	: 	20862 e	: 	: 	: 	: 	: 	: 	17360 e	: 	: 	16186 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES534C1	: 	19854 	: 	: 	: 	: 	: 	: 	20304 e	: 	: 	: 	: 	: 	: 	19669 e	: 	: 	18425 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES535C1	: 	14978 	: 	: 	: 	: 	: 	: 	15501 e	: 	: 	: 	: 	: 	: 	20857 e	: 	: 	19538 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES536C1	: 	8003 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES537C1	: 	6894 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES538C1	: 	7363 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES539C1	: 	9933 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES540C1	: 	9709 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES541C1	: 	13662 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES542C1	: 	6323 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES543C1	: 	8971 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES544C1	: 	5993 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES545C1	: 	7156 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES546C1	: 	10633 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES547C1	: 	9339 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES548C1	: 	6314 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES549C1	: 	12328 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES550C1	: 	4258 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES550K1	: 	8667 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES551C1	: 	8511 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES552C1	: 	5514 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES552K1	: 	7904 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES553C1	: 	8731 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES554C1	: 	5956 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES555C1	: 	14291 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES556C1	: 	5819 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES557C1	: 	6737 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,ES558C1	: 	8077 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FI	: 	1254093 	1254339 	1254446 	1258122 	: 	: 	: 	1259400 	1258515 	: 	1709962 	: 	: 	: 	1485656 	: 	: 	1436964 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FI001C2	119298 	116549 	116149 	115947 	115243 	: 	: 	: 	113761 	113844 	: 	: 	: 	: 	: 	148286 	: 	: 	146218 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FI001K2	: 	208252 	206158 	204585 	202772 	: 	: 	: 	199737 	199330 	: 	: 	: 	: 	: 	252631 	: 	: 	245471 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FI002C1	50664 	49772 	48885 	48381 	48275 	: 	: 	: 	47581 	47456 	: 	72912 	: 	: 	: 	62841 	: 	: 	59657 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FI003C1	40340 	39839 	39524 	39475 	39470 	: 	: 	: 	39272 	39405 	: 	59899 	: 	: 	: 	53422 	: 	: 	51850 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FI004C3	44484 	43976 	43715 	43362 	43129 	: 	: 	: 	31272 	30848 	: 	: 	: 	: 	: 	39682 	: 	: 	37605 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FI005C1	43958 	42287 	41540 	41113 	40712 	: 	: 	: 	40060 	39943 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FI006C1	50504 	48386 	47507 	46585 	45888 	: 	: 	: 	45068 	44669 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FI007C2	27831 	27598 	27559 	27517 	27813 	: 	: 	: 	24001 	24019 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FI008C3	28137 	28079 	27949 	27814 	27771 	: 	: 	: 	22985 	22966 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FI009C1	31042 	30675 	30258 	29948 	29808 	: 	: 	: 	29581 	29417 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR	: 	: 	14617049 	14646972 	14663890 	14640138 	14585587 	14548848 	14520576 	14446380 b	: 	: 	: 	19520807 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR001C1	: 	: 	1538941 	1558074 	1576867 	1583297 	1589474 	1597221 	1611792 	1613248 b	: 	: 	: 	453324 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR001K1	: 	: 	: 	: 	: 	1017375 	: 	1187931 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR003C2	: 	: 	162338 	164448 	164654 	164719 	164598 	164892 	165735 	165390 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR004C2	: 	: 	90954 	92156 	92479 	93271 	92724 	92663 	92899 	91821 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR006C2	: 	: 	66446 	67240 	67866 	68534 	68740 	69531 	69618 	70429 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR007C1	: 	: 	108374 	110315 	111897 	111550 	111671 	111779 	111587 	111720 b	: 	: 	: 	221302 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR008C1	: 	: 	72602 	74028 	74804 	75587 	76908 	78475 	79281 	79975 b	: 	: 	: 	184890 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR009C1	: 	: 	153663 	154123 	154798 	154832 	154208 	153518 	153556 	153400 b	: 	: 	: 	321172 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR010C1	: 	: 	42335 	42385 	42332 	43134 	42540 	42738 	42325 	41176 b	: 	: 	: 	115788 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR011C1	: 	: 	36527 	36507 	37001 	37225 	37395 	37450 	37604 	38096 b	: 	: 	: 	122476 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR012C1	: 	: 	44391 	44573 	44975 	44682 	44231 	44042 	44477 	44931 b	: 	: 	: 	80920 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR013C2	: 	: 	29766 	30473 	30696 	30760 	31118 	31773 	32283 	32774 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR014C2	: 	: 	23342 	23341 	23233 	23068 	22861 	22836 	22976 	22803 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR016C1	: 	: 	32904 	33118 	33334 	33816 	34181 	34355 	34783 	35026 b	: 	: 	: 	80484 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR017C2	: 	: 	32611 	33235 	33619 	33891 	33934 	34816 	34829 	34721 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR018C1	: 	: 	39155 	39159 	38918 	38706 	38571 	38247 	38228 	38229 b	: 	: 	: 	65968 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR019C1	: 	: 	36805 	36832 	37066 	37505 	37653 	38163 	38611 	39089 b	: 	: 	: 	84822 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR020C2	: 	: 	35103 	35221 	36020 	36028 	35628 	36043 	36443 	36527 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR021C2	: 	: 	15003 	15141 	15114 	15210 	15152 	15196 	15540 	15640 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR022C2	: 	: 	33375 	33310 	33550 	34027 	34480 	34971 	35394 	35641 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR023C2	: 	: 	24432 	24360 	24755 	24938 	25178 	25527 	25759 	25610 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR024C2	: 	: 	26348 	26754 	27383 	27558 	27901 	28358 	28885 	29643 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR025C1	: 	: 	18421 	18310 	18697 	19104 	19033 	19129 	19657 	19855 b	: 	: 	: 	55005 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR026C2	: 	: 	47810 	47745 	48250 	48542 	48575 	48403 	48201 	48104 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR027C1	: 	: 	: 	: 	: 	20725 	: 	19676 	19485 	: b	: 	: 	: 	24711 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR028C1	: 	: 	27008 	26908 	26609 	25918 	25168 	25479 	24882 	24302 b	: 	: 	: 	55560 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR030C1	: 	: 	20483 	20510 	20345 	20118 	19511 	20237 	20519 	20641 b	: 	: 	: 	52179 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR032C2	: 	: 	72698 	72864 	72361 	71658 	71546 	71761 	71849 	71322 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR034C2	: 	: 	22401 	22396 	22471 	22353 	22101 	22463 	22672 	22686 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR035C2	: 	: 	43624 	44002 	44173 	44480 	44867 	45307 	45935 	46215 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR036C2	: 	: 	30344 	30368 	30638 	30718 	30318 	29854 	29954 	29908 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR037C1	: 	: 	28528 	28927 	29594 	29818 	30284 	30622 	31022 	31297 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR038C2	: 	: 	29383 	29984 	30506 	30959 	31469 	31545 	31610 	31472 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR039C2	: 	: 	20562 	20624 	20674 	20446 	20097 	19873 	20184 	19950 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR040C2	: 	: 	39295 	39561 	39525 	39559 	39203 	38753 	38757 	38598 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR042C1	: 	: 	31320 	31560 	31721 	31590 	31708 	32006 	31859 	32144 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR043C2	: 	: 	25337 	25324 	24765 	24349 	24108 	24302 	23959 	24225 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR044C2	: 	: 	27691 	27564 	26993 	27263 	27287 	26974 	27043 	26891 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR045C2	: 	: 	21563 	21801 	21978 	22371 	22555 	22879 	23581 	23977 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR046C2	: 	: 	23508 	23598 	23938 	24227 	24430 	24657 	24740 	24740 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR047C2	: 	: 	14226 	14367 	14521 	14270 	13957 	13668 	13574 	13419 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR048C1	: 	: 	24016 	24264 	24583 	24465 	24027 	23620 	24114 	24455 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR049C2	: 	: 	18646 	18725 	18749 	18773 	18901 	19033 	19091 	19326 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR050C2	: 	: 	: 	: 	: 	25214 	: 	24967 	25231 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR051C2	: 	: 	21066 	20847 	20925 	20844 	20682 	21039 	21115 	21059 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR052C2	: 	: 	15845 	15969 	16217 	16291 	16351 	16458 	16449 	16695 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR053C1	: 	: 	14709 	14708 	14702 	14931 	14968 	15354 	15732 	15984 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR056C1	: 	: 	: 	: 	: 	24025 	: 	24535 	24484 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR057C2	: 	: 	16918 	16936 	16947 	16881 	16868 	16773 	16443 	16572 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR058C2	: 	: 	16689 	17182 	17437 	17358 	17124 	17217 	17616 	17347 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR059C2	: 	: 	: 	: 	: 	25569 	: 	25784 	25887 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR060C2	: 	: 	15976 	16039 	16455 	16331 	16437 	16466 	16718 	16655 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR061C2	: 	: 	: 	: 	: 	24146 	: 	23970 	24303 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR062C1	: 	: 	17006 	17234 	17477 	17564 	17332 	17124 	17019 	17104 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR063C2	: 	: 	16161 	16070 	15910 	15606 	15476 	15133 	15008 	14962 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR064C2	: 	: 	15152 	15177 	15104 	15189 	14964 	14890 	15017 	15140 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR065C2	: 	: 	13230 	13659 	13858 	14185 	14529 	14467 	14490 	14598 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR066C1	: 	: 	13490 	13819 	13621 	13590 	13729 	14091 	14088 	14158 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR067C2	: 	: 	: 	: 	: 	21123 	: 	21297 	21218 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR068C2	: 	: 	: 	: 	: 	31734 	: 	31614 	31483 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR069C1	: 	: 	20005 	20249 	20359 	20351 	20316 	20443 	20260 	20503 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR073C2	: 	: 	: 	: 	: 	17085 	: 	17396 	17785 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR074C2	: 	: 	: 	: 	: 	13996 	: 	13773 	13813 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR076C2	: 	: 	12299 	12519 	12818 	12648 	12593 	12826 	12874 	12925 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR077C1	: 	: 	9912 	9755 	9797 	9928 	9929 	10094 	10219 	10333 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR079C2	: 	: 	10899 	10877 	11098 	11268 	11056 	10900 	10929 	10758 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR082C2	: 	: 	: 	: 	: 	17319 	: 	17161 	16967 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR084C1	: 	: 	14212 	14257 	14282 	13983 	13901 	13868 	13656 	13198 b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR086C2	: 	: 	: 	: 	: 	18201 	: 	18423 	18210 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR090C2	: 	: 	: 	: 	: 	17749 	: 	17884 	18274 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
TE2028V,FR093C2	: 	: 	: 	: 	: 	19037 	: 	19677 	19988 	: b	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 	: 
